ssuid|pnum|panel|finyr3
33241803712318|101|2018|9012.2578899
33241803720718|101|2018|11153.268619
33241803723318|101|2018|6585.3548806
33241803723318|102|2018|8049.5855269
33241803723318|103|2018|10382.715881
33241803723318|104|2018|8941.9212235
33241803723318|105|2018|6036.4424085
33241803729418|101|2018|10673.651589
33241803729418|102|2018|9150.6403995
33241803729418|104|2018|10875.028969
33241803729418|105|2018|10526.838164
33241803736018|101|2018|9106.0326395
33241803756818|101|2018|8290.5394231
33241803756818|102|2018|12901.872458
33241803759318|101|2018|13938.041274
33241803759318|102|2018|20512.189362
33241803763018|101|2018|4650.9686255
33241803763018|102|2018|4341.2804556
33241803763018|103|2018|9966.7804685
33241803775318|101|2018|7623.9564687
33241803778718|101|2018|6038.8698645
33241803778718|102|2018|7884.1102289
33241803789418|101|2018|8075.9086751
33241803793318|101|2018|11412.806787
33241803793318|102|2018|8092.7204763
33241803793318|103|2018|15538.98947
33241803796718|101|2018|25289.042603
33241803796718|102|2018|27259.402935
33241804323318|101|2018|14738.724398
33241804323318|102|2018|14738.724398
33241804334818|101|2018|11745.488835
33241804354518|101|2018|9190.6380523
33241804358218|101|2018|26215.206166
33241804358218|102|2018|19399.349037
33241804358218|103|2018|32376.105754
33241804380118|101|2018|27731.098557
33241804395018|101|2018|18424.898162
33241804395018|102|2018|14974.082707
33241804621018|101|2018|14797.460477
33241804621018|102|2018|17712.930061
33241804621018|103|2018|43377.059039
33241804621018|104|2018|31681.104151
33241804621018|105|2018|22584.27092
33241804665118|101|2018|21132.546427
33241804675918|101|2018|18794.26915
33241804917218|101|2018|5832.1689161
33241804934818|101|2018|14703.040899
33241804934818|102|2018|12931.279683
33241804934818|103|2018|13125.977561
33241805708118|101|2018|10875.288873
33241805708118|102|2018|6826.4576577
33241805726818|101|2018|5477.6594445
33241805726818|102|2018|6222.9324417
33241805742018|101|2018|10227.910165
33241805742018|102|2018|21636.591965
33241805742018|103|2018|29994.865434
33241805742018|104|2018|16460.632984
33241805742018|105|2018|13810.334108
33241805748318|101|2018|16463.890595
33241805758418|101|2018|10234.683751
33241805758418|102|2018|9897.3795036
33241805768618|101|2018|11814.446392
33241805768618|102|2018|14602.469507
33241805769518|101|2018|6917.8949159
33241805779718|101|2018|9097.1393115
33241805780418|101|2018|14419.135088
33241805780418|102|2018|14401.558396
33241805789118|101|2018|13205.749222
33241805789818|102|2018|12509.303004
33241805793018|101|2018|7528.9379186
33241806838618|101|2018|26187.91981
33241806840218|101|2018|13468.621843
33241806840218|102|2018|17183.481418
33241806858518|101|2018|10436.169268
33241807302318|102|2018|24243.742278
33241808614218|101|2018|5515.6368327
33241808614218|102|2018|4323.229968
33241808625118|101|2018|9686.4187355
33241808625118|102|2018|9055.0571199
33241808625918|101|2018|5116.4492696
33241808625918|102|2018|7973.6201
33241808628318|101|2018|3470.0762219
33241808631618|101|2018|6421.3359578
33241808631618|102|2018|9778.3990385
33241808631618|103|2018|9055.7891245
33241808631618|104|2018|6486.6081698
33241809246518|101|2018|11295.382892
33241809246518|102|2018|9111.4713665
33241809277018|101|2018|8888.1585051
33241809858418|101|2018|11532.009781
33241809858418|102|2018|17471.740083
33241809858418|104|2018|26656.350636
33241809858418|105|2018|24086.89902
33241812134618|101|2018|6775.3004854
33241812168618|101|2018|27057.103883
33241812168618|102|2018|28113.628249
33241812168618|103|2018|26380.846919
33241812168618|104|2018|23936.996985
33241812168618|105|2018|17992.452479
33241812629118|101|2018|9372.3493057
33241812629118|102|2018|7674.2947225
33241812629118|103|2018|8033.5487868
33241812629418|101|2018|8598.182586
33241812629418|102|2018|11527.852065
33241812638918|101|2018|3775.2798341
33241812638918|102|2018|3610.3110318
33241812649418|101|2018|12409.430918
33241812649418|102|2018|8905.8907652
33241812649418|103|2018|6109.8179387
33241812649418|104|2018|7089.4264587
33241812649418|105|2018|7394.521931
33241812653518|101|2018|27775.238327
33241812653518|102|2018|26666.68976
33241812653518|103|2018|54513.944449
33241812668718|101|2018|4040.641819
33241812668718|102|2018|4170.0678884
33241812684018|101|2018|15623.131857
33241812693318|101|2018|12585.467298
33241812693318|102|2018|13870.313408
33241812693318|103|2018|14968.42391
33241812693318|104|2018|15875.617496
33241812694618|101|2018|3301.7313661
33241813508118|101|2018|7787.7768823
33241813534618|101|2018|6994.3175963
33241813534618|102|2018|10009.948416
33241813568618|101|2018|8355.1578222
33241813568618|102|2018|12433.432897
33241813568618|103|2018|23474.982566
33241813593018|101|2018|10234.994965
33241813593018|102|2018|11627.535968
33241813677918|101|2018|9521.1432016
33241813689118|101|2018|10383.019027
33241813854918|101|2018|20789.951332
33241813884418|101|2018|12693.063498
33241813884418|102|2018|9992.9725201
33241813884418|103|2018|18776.403949
33241813884418|104|2018|15444.947468
33241817204618|101|2018|5284.2311287
33241817204618|102|2018|10479.902398
33241817219618|103|2018|34195.114504
33241817223518|101|2018|10838.87597
33241817225318|101|2018|11147.631376
33241817246618|102|2018|15909.972527
33241817258418|101|2018|10018.438602
33241817258418|102|2018|13798.110651
33241817268618|101|2018|24584.211716
33241817268618|102|2018|20430.233239
33241817268618|103|2018|25373.559071
33241817268618|104|2018|18644.222065
33241817277218|101|2018|9250.0509793
33241817277218|102|2018|13839.824712
33241817277918|102|2018|17701.061194
33241817277918|103|2018|16212.724191
33241817279718|101|2018|26282.345811
33241817279718|102|2018|19712.223255
33241817279718|103|2018|19712.223255
33241817279718|104|2018|21582.108746
33241817285718|101|2018|6641.5181153
33241818514218|101|2018|4110.4708584
33241818514218|102|2018|4779.0907362
33241818531918|101|2018|5727.335169
33241818531918|102|2018|12203.407618
33241818531918|103|2018|18563.570044
33241818543118|101|2018|12093.82535
33241818543118|102|2018|12134.858394
33241818544018|101|2018|14088.059478
33241818544018|102|2018|18371.59732
33241818544018|103|2018|26022.621291
33241818548218|101|2018|5515.6368327
33241818548218|102|2018|5021.793681
33241819902718|101|2018|12726.167665
33241819917418|101|2018|5750.7991971
33241819920718|102|2018|13311.006942
33241819929118|101|2018|6360.4412683
33241819929118|102|2018|5064.593687
33241819944918|101|2018|5295.5868371
33241819944918|102|2018|5356.2262107
33241819985218|101|2018|3788.7282676
33241819985218|102|2018|3832.112715
33241819991918|101|2018|8883.4490966
33241819991918|102|2018|11146.730072
33241820415918|101|2018|24470.788598
33241820415918|102|2018|23013.705761
33241820443118|101|2018|13248.278325
33241820445818|101|2018|6361.1572203
33241820445818|102|2018|9517.4935895
33241820445818|103|2018|15861.731702
33241820454918|101|2018|15275.93683
33241820484018|101|2018|5580.1628808
33241820484018|102|2018|9868.4568162
33241820484418|101|2018|30904.522191
33241820484418|102|2018|23910.932796
33241820493218|101|2018|11708.813599
33241820493218|103|2018|15761.649872
33241820938918|101|2018|9715.0024717
33241820938918|102|2018|12780.819644
33241820943118|101|2018|8674.0844852
33241820984418|101|2018|25868.326528
33241820984418|102|2018|20646.326358
33241820984418|103|2018|21676.419817
33241821516218|101|2018|29922.118893
33241821516218|102|2018|23940.115409
33241827448218|101|2018|4062.8459546
33241827448218|102|2018|4697.9031236
33241827453518|101|2018|20400.34603
33241827453518|102|2018|11599.629299
33241827466018|101|2018|6127.8750138
33241827466018|102|2018|8222.6913403
33241827484018|101|2018|23213.405986
33241827484018|102|2018|22608.231172
33241827636518|101|2018|12278.700097
33241827636518|102|2018|11067.013067
33241828507018|101|2018|13652.840568
33241828508018|101|2018|15286.29761
33241828559918|101|2018|10142.482414
33241828559918|102|2018|23031.094788
33241828574618|101|2018|8692.2082679
33241828574618|102|2018|11691.1915
33241828577018|102|2018|14075.893718
33241828588018|101|2018|31477.736471
33241828588018|102|2018|26839.104032
33241828588018|103|2018|21358.030288
33241828588018|104|2018|16820.905857
33241828588018|105|2018|15530.822985
33241829431618|101|2018|4643.5199186
33241829431618|102|2018|6376.0683324
33241830231618|101|2018|6196.9643751
33241830231618|102|2018|6346.9883276
33241830294618|101|2018|11955.86176
33241830294618|102|2018|10539.624118
33241830294618|103|2018|9286.0776973
33241830294618|104|2018|10231.324696
33241830294618|105|2018|9264.555036
33241832032418|101|2018|23285.240966
33241832086218|101|2018|8537.1681175
33241832099518|101|2018|21160.253699
33241832099518|102|2018|23660.324607
33241832099518|103|2018|20931.919441
33241832099518|104|2018|17616.742607
33241833405418|101|2018|20213.299688
33241833405818|101|2018|7440.8588178
33241833415518|101|2018|4953.4413686
33241833428418|101|2018|8271.4417541
33241833428418|102|2018|15048.305407
33241833428418|103|2018|24673.684811
33241833429118|101|2018|8657.7613881
33241833429118|102|2018|10481.207204
33241833429418|101|2018|12809.785209
33241833430118|101|2018|20486.6066
33241833430118|102|2018|11421.574338
33241833433418|101|2018|12206.086995
33241833434318|101|2018|20424.508524
33241833434318|102|2018|24453.316182
33241833434318|103|2018|35065.126042
33241833437518|101|2018|16826.787504
33241833453718|101|2018|23060.632641
33241833453718|102|2018|29499.544434
33241833453718|103|2018|54670.353169
33241833456818|101|2018|7994.7969798
33241833458518|102|2018|29835.136549
33241833458518|104|2018|23073.701532
33241833459318|101|2018|12298.325451
33241833469618|101|2018|8788.8678233
33241833473018|101|2018|9211.2108819
33241833478718|101|2018|20888.009656
33241833478718|102|2018|24239.791042
33241833478718|103|2018|15771.349215
33241833478718|104|2018|14314.272937
33241833496718|101|2018|6767.8050084
33241834123318|101|2018|14411.131088
33241834206018|101|2018|6939.7908341
33241834206018|102|2018|9257.6479667
33241834206018|103|2018|11122.963231
33241834246518|101|2018|8479.171117
33241834266018|101|2018|4830.0776868
33241834266018|102|2018|7119.4573053
33241834276518|101|2018|16116.583943
33241834290518|101|2018|4751.6984651
33241834290518|102|2018|3994.8965537
33241834402018|101|2018|9137.3142471
33241834402018|102|2018|9774.4112205
33241834402018|103|2018|16832.514022
33241834438618|101|2018|16994.1886
33241834438618|102|2018|15720.104366
33241834438618|103|2018|13187.369309
33241834438618|104|2018|12420.913452
33241835936918|101|2018|26339.948027
33241838208618|101|2018|6894.7837804
33241840098818|101|2018|20822.223868
33241840098818|102|2018|18606.475709
33241840098818|103|2018|9431.2674234
33241840098818|104|2018|19872.146526
33241840305818|101|2018|18001.025481
33241840305818|102|2018|16667.667276
33241840305818|103|2018|18211.914114
33241840305818|104|2018|12420.913452
33241840305818|105|2018|12420.913452
33241840305818|106|2018|15164.803511
33241840309718|101|2018|10814.542633
33241840309718|102|2018|15208.324072
33241840309718|103|2018|17140.896556
33241840309718|104|2018|17099.679568
33241840363818|101|2018|13047.331406
33241840398818|101|2018|17883.451772
33241840606018|101|2018|7373.8519855
33241840606018|102|2018|10993.982738
33241840606018|103|2018|8994.1622013
33241840619718|101|2018|11882.793388
33241840619718|102|2018|13300.183794
33241840619718|103|2018|10189.843839
33241840625518|101|2018|9203.2704654
33241840625518|102|2018|10455.4383
33241840629118|101|2018|13964.60013
33241840629118|102|2018|15993.313376
33241840629418|101|2018|8174.7486681
33241840629418|102|2018|4794.8790702
33241840637518|101|2018|21238.130025
33241840637518|102|2018|26897.845573
33241840654718|101|2018|12792.264471
33241840654718|102|2018|13175.983752
33241840656818|101|2018|12790.69286
33241840656818|102|2018|15305.99576
33241840656818|103|2018|22228.34835
33241840656818|104|2018|26854.270901
33241840675718|101|2018|26501.161206
33241840675718|102|2018|29145.921864
33241840676518|101|2018|11980.364305
33241840676518|102|2018|12226.156089
33241840677018|101|2018|10764.485706
33241840677018|102|2018|24163.040638
33241840678718|101|2018|10118.115234
33241840678718|102|2018|16123.49662
33241840683118|101|2018|11507.472629
33241840685218|101|2018|4295.8140554
33241840685218|102|2018|4465.027061
33241840691618|101|2018|24239.791042
33241840691618|102|2018|21862.216835
33241840691618|103|2018|17405.220825
33241840695418|101|2018|10686.53152
33241840696718|101|2018|10218.197839
33241840830118|101|2018|7351.1024503
33241840848618|101|2018|10684.015142
33241840863818|101|2018|9815.4096352
33241840869618|101|2018|6073.9504344
33241840869618|102|2018|9146.3512915
33241840877818|101|2018|6104.8868529
33241840885518|101|2018|7918.3063562
33241840896418|101|2018|10654.150734
33241840896418|102|2018|17752.040946
33241840898818|101|2018|8653.8492543
33241840898818|102|2018|12593.909228
33241841513418|101|2018|22940.663767
33241841526818|101|2018|16334.626721
33241841526818|102|2018|19157.75857
33241841528318|101|2018|3729.4363355
33241841536918|101|2018|5721.2238252
33241841552118|101|2018|17358.70877
33241841556718|101|2018|10234.994965
33241841556718|102|2018|15318.55137
33241841593218|101|2018|23206.144601
33241841814218|101|2018|10332.045938
33241841831918|101|2018|6546.3770708
33241841831918|102|2018|7214.6944974
33241841831918|103|2018|7786.3380989
33241842105818|101|2018|13697.462061
33241842105818|102|2018|13494.287344
33241842105818|103|2018|15358.930436
33241842105818|104|2018|17613.655721
33241842136518|101|2018|24957.133572
33241842136518|102|2018|22301.378687
33241842177818|101|2018|15470.833519
33241842196418|101|2018|13697.462061
33241842196418|102|2018|15627.781395
33241842196418|103|2018|16346.24589
33241842196418|104|2018|13858.020048
33241843802318|101|2018|6778.8736016
33241843813418|101|2018|20896.465008
33241843813418|102|2018|13792.457862
33241843814018|101|2018|12829.937633
33241843814018|102|2018|10590.873025
33241843816218|101|2018|15754.371707
33241843828318|101|2018|4162.485212
33241843828318|102|2018|6044.4439009
33241843829118|101|2018|4004.6626917
33241843832418|101|2018|35027.407387
33241843832418|102|2018|36108.059227
33241843832418|103|2018|38962.700254
33241843832418|104|2018|30361.497932
33241843836018|101|2018|6348.2820743
33241843836918|101|2018|8231.8988848
33241843849418|101|2018|6058.7683426
33241843849418|102|2018|5905.5096678
33241843870518|101|2018|11366.29399
33241843870518|102|2018|8783.5252678
33241843877318|101|2018|12279.827816
33241843877318|102|2018|11572.951575
33241843877318|103|2018|15188.389746
33241843877318|104|2018|15043.955654
33241843877318|105|2018|16734.443989
33241843884418|101|2018|22929.974902
33241843884418|102|2018|17416.355112
33241843884418|103|2018|23068.355663
33241843899418|101|2018|23563.310804
33241843899418|102|2018|21021.704983
33241843899418|103|2018|30798.581742
33241843899418|104|2018|25789.70864
33241843899518|101|2018|5287.5977841
33241847208918|101|2018|7405.968094
33241847214018|103|2018|21382.734645
33241847228318|101|2018|10692.453555
33241847228318|102|2018|12940.884466
